case_id,date,time,district,station,crime_category,status,latitude,longitude,victim_age,victim_gender,modus_operandi,suspect_count,estimated_loss_inr
KSP-2026-000162,2024-04-23,02:07,Ballari,Ballari Police Station 1,Extortion,Open,14.571342,77.26067,37,Male,Entered through back window at night,3,0
KSP-2026-000163,2023-12-15,11:33,Ballari,Ballari Police Station 4,Narcotics,Open,16.164786,75.567819,21,Female,Stolen vehicle used for getaway,3,0
KSP-2026-000164,2025-01-27,05:35,Ballari,Ballari Police Station 4,Cyber Crime,Closed,14.138135,74.299225,27,Male,Cyber extortion using fake social media profile,2,373584
KSP-2026-000165,2025-05-10,10:12,Ballari,Ballari Police Station 5,Kidnapping,Charge Sheet Filed,13.294076,78.479584,78,Male,Stolen vehicle used for getaway,3,0
KSP-2026-000166,2025-07-20,19:16,Kalaburagi,Kalaburagi Police Station 1,Burglary,Charge Sheet Filed,15.808013,74.78031,56,Other,Cyber extortion using fake social media profile,1,340074
KSP-2026-000167,2023-03-27,20:12,Bengaluru Urban,Bengaluru Urban Police Station 4,Fraud,Closed,12.215502,77.750696,35,Female,Cyber extortion using fake social media profile,3,77050
KSP-2026-000168,2023-05-08,03:27,Bengaluru Urban,Bengaluru Urban Police Station 2,Narcotics,Charge Sheet Filed,13.483535,74.078187,28,Other,Group of 3 suspects on motorcycle,3,0
KSP-2026-000169,2024-01-02,01:26,Vijayapura,Vijayapura Police Station 4,Homicide,Cold Case,16.117137,78.372751,64,Male,Used phishing link via SMS,2,0
KSP-2026-000170,2025-08-28,09:00,Hubballi-Dharwad,Hubballi-Dharwad Police Station 4,Kidnapping,Closed,13.072628,74.677907,74,Female,Used phishing link via SMS,2,0
KSP-2026-000171,2023-05-26,11:16,Vijayapura,Vijayapura Police Station 3,Burglary,Cold Case,11.611708,75.730057,46,Other,Used phishing link via SMS,3,237997
KSP-2026-000172,2024-04-01,23:48,Hubballi-Dharwad,Hubballi-Dharwad Police Station 4,Narcotics,Under Investigation,11.703283,76.864448,73,Other,Stolen vehicle used for getaway,3,0
KSP-2026-000173,2023-08-17,02:57,Hubballi-Dharwad,Hubballi-Dharwad Police Station 3,Burglary,Charge Sheet Filed,16.370224,77.581122,55,Other,Used phishing link via SMS,0,375563
KSP-2026-000174,2023-05-03,05:14,Shivamogga,Shivamogga Police Station 2,Homicide,Under Investigation,16.718876,74.310019,34,Other,Financial fraud promising high returns,0,0
KSP-2026-000175,2025-02-02,03:41,Shivamogga,Shivamogga Police Station 3,Burglary,Cold Case,14.616999,74.698201,45,Male,Entered through back window at night,1,190447
KSP-2026-000176,2023-10-02,17:12,Mangaluru,Mangaluru Police Station 5,Extortion,Open,17.858582,76.852512,57,Female,Financial fraud promising high returns,3,0
KSP-2026-000177,2025-08-02,20:21,Bengaluru Urban,Bengaluru Urban Police Station 3,Burglary,Charge Sheet Filed,13.938669,75.813575,51,Male,Targeted elderly victim on street,2,483380
KSP-2026-000178,2025-11-22,19:22,Kalaburagi,Kalaburagi Police Station 3,Narcotics,Under Investigation,12.389948,77.264773,72,Male,Cyber extortion using fake social media profile,3,0
KSP-2026-000179,2023-11-02,06:09,Davanagere,Davanagere Police Station 4,Fraud,Cold Case,18.352807,74.487689,26,Female,Financial fraud promising high returns,1,24088
KSP-2026-000180,2024-08-03,20:57,Shivamogga,Shivamogga Police Station 5,Fraud,Closed,16.2227,75.119646,26,Female,Group of 3 suspects on motorcycle,1,313656
KSP-2026-000181,2024-06-02,12:07,Shivamogga,Shivamogga Police Station 3,Fraud,Closed,14.821041,74.937163,27,Male,Used phishing link via SMS,0,25056
KSP-2026-000182,2023-02-17,04:51,Vijayapura,Vijayapura Police Station 5,Public Nuisance,Cold Case,17.06397,77.581559,66,Female,Cyber extortion using fake social media profile,0,0
KSP-2026-000183,2024-02-09,18:59,Kalaburagi,Kalaburagi Police Station 3,Burglary,Charge Sheet Filed,12.833262,74.638718,33,Male,Targeted elderly victim on street,3,254030
KSP-2026-000184,2023-02-27,09:31,Kalaburagi,Kalaburagi Police Station 3,Assault,Cold Case,14.585749,74.351529,56,Female,Used phishing link via SMS,1,0
KSP-2026-000185,2024-09-03,00:38,Kalaburagi,Kalaburagi Police Station 5,Extortion,Closed,13.444043,75.037842,44,Other,Entered through back window at night,0,0
KSP-2026-000186,2023-02-11,02:05,Davanagere,Davanagere Police Station 5,Theft,Cold Case,13.679027,74.769957,42,Male,Used phishing link via SMS,1,247608
KSP-2026-000187,2024-10-26,23:18,Kalaburagi,Kalaburagi Police Station 2,Narcotics,Closed,12.184085,77.784868,79,Other,Financial fraud promising high returns,3,0
KSP-2026-000188,2023-11-09,03:33,Hubballi-Dharwad,Hubballi-Dharwad Police Station 4,Extortion,Under Investigation,14.704789,75.466977,68,Male,Group of 3 suspects on motorcycle,2,0
KSP-2026-000189,2025-01-18,15:26,Kalaburagi,Kalaburagi Police Station 3,Assault,Open,15.67095,74.449721,62,Female,Financial fraud promising high returns,3,0
KSP-2026-000190,2023-07-26,07:34,Hubballi-Dharwad,Hubballi-Dharwad Police Station 3,Homicide,Charge Sheet Filed,11.761406,75.485746,60,Other,Targeted elderly victim on street,0,0
KSP-2026-000191,2023-11-09,08:01,Kalaburagi,Kalaburagi Police Station 3,Extortion,Closed,14.220682,77.718145,63,Other,Group of 3 suspects on motorcycle,1,0
KSP-2026-000192,2025-08-06,03:55,Bengaluru Urban,Bengaluru Urban Police Station 4,Fraud,Charge Sheet Filed,15.402288,75.179336,25,Other,Used phishing link via SMS,3,287006
KSP-2026-000193,2024-05-17,13:06,Ballari,Ballari Police Station 1,Public Nuisance,Closed,16.645561,74.490164,26,Other,Stolen vehicle used for getaway,0,0
KSP-2026-000194,2023-08-21,09:52,Mysuru,Mysuru Police Station 1,Burglary,Cold Case,16.3835,76.458109,32,Male,Financial fraud promising high returns,3,263688
KSP-2026-000195,2023-07-28,05:24,Belagavi,Belagavi Police Station 3,Public Nuisance,Cold Case,16.951225,76.43842,78,Other,Group of 3 suspects on motorcycle,0,0
KSP-2026-000196,2024-05-16,16:24,Shivamogga,Shivamogga Police Station 1,Narcotics,Cold Case,17.336499,74.411355,54,Male,Stolen vehicle used for getaway,2,0
KSP-2026-000197,2025-07-20,00:59,Ballari,Ballari Police Station 1,Extortion,Open,12.85243,78.48431,55,Other,Group of 3 suspects on motorcycle,2,0
KSP-2026-000198,2023-12-26,07:47,Vijayapura,Vijayapura Police Station 1,Narcotics,Cold Case,17.500694,76.208489,74,Female,Cyber extortion using fake social media profile,2,0
KSP-2026-000199,2023-09-04,12:11,Mysuru,Mysuru Police Station 3,Cyber Crime,Charge Sheet Filed,13.684123,74.512367,53,Female,Group of 3 suspects on motorcycle,0,1727
KSP-2026-000200,2025-06-21,08:31,Belagavi,Belagavi Police Station 1,Assault,Open,12.307829,74.063544,80,Male,Cyber extortion using fake social media profile,3,0
KSP-2026-000201,2023-02-01,03:02,Hubballi-Dharwad,Hubballi-Dharwad Police Station 5,Extortion,Charge Sheet Filed,18.257529,78.445978,33,Male,Financial fraud promising high returns,1,0
KSP-2026-000202,2025-11-29,13:26,Belagavi,Belagavi Police Station 3,Homicide,Closed,16.387779,77.082884,45,Other,Used phishing link via SMS,2,0
KSP-2026-000203,2025-09-15,23:06,Davanagere,Davanagere Police Station 5,Kidnapping,Open,13.791785,77.211216,59,Other,Used phishing link via SMS,1,0
KSP-2026-000204,2025-04-21,01:01,Mangaluru,Mangaluru Police Station 5,Homicide,Under Investigation,14.010433,74.313521,35,Male,Stolen vehicle used for getaway,2,0
KSP-2026-000205,2023-01-25,10:27,Ballari,Ballari Police Station 5,Extortion,Closed,15.09262,75.396012,48,Male,Cyber extortion using fake social media profile,0,0
KSP-2026-000206,2023-04-03,13:03,Davanagere,Davanagere Police Station 4,Theft,Open,17.825669,76.97921,71,Other,Stolen vehicle used for getaway,0,50582
KSP-2026-000207,2024-10-20,14:14,Kalaburagi,Kalaburagi Police Station 5,Cyber Crime,Charge Sheet Filed,13.414444,75.914338,38,Male,Targeted elderly victim on street,0,348470
KSP-2026-000208,2025-01-01,03:49,Kalaburagi,Kalaburagi Police Station 3,Kidnapping,Under Investigation,17.455604,77.307108,69,Other,Stolen vehicle used for getaway,1,0
KSP-2026-000209,2024-01-20,04:56,Vijayapura,Vijayapura Police Station 1,Theft,Cold Case,12.9853,76.749828,37,Male,Financial fraud promising high returns,3,401824
KSP-2026-000210,2025-09-06,06:51,Shivamogga,Shivamogga Police Station 3,Kidnapping,Closed,14.853029,76.279282,31,Other,Entered through back window at night,2,0
KSP-2026-000211,2023-03-23,07:12,Davanagere,Davanagere Police Station 4,Kidnapping,Charge Sheet Filed,15.684158,77.103238,68,Other,Used phishing link via SMS,1,0
KSP-2026-000212,2025-12-20,06:16,Ballari,Ballari Police Station 4,Extortion,Cold Case,17.806621,75.962911,64,Other,Stolen vehicle used for getaway,2,0
KSP-2026-000213,2024-04-17,07:15,Mysuru,Mysuru Police Station 3,Narcotics,Charge Sheet Filed,16.751323,74.74255,19,Male,Entered through back window at night,2,0
KSP-2026-000214,2024-02-29,01:23,Kalaburagi,Kalaburagi Police Station 1,Assault,Cold Case,14.071292,75.00638,60,Male,Stolen vehicle used for getaway,1,0
KSP-2026-000215,2024-06-15,11:05,Davanagere,Davanagere Police Station 3,Burglary,Open,16.518503,76.20053,53,Female,Used phishing link via SMS,2,209709
KSP-2026-000216,2024-07-28,09:00,Hubballi-Dharwad,Hubballi-Dharwad Police Station 5,Homicide,Charge Sheet Filed,16.985505,75.91956,22,Other,Cyber extortion using fake social media profile,0,0
KSP-2026-000217,2024-05-05,12:23,Vijayapura,Vijayapura Police Station 1,Cyber Crime,Charge Sheet Filed,15.811537,76.089277,59,Other,Cyber extortion using fake social media profile,0,313680
KSP-2026-000218,2023-12-29,22:56,Bengaluru Urban,Bengaluru Urban Police Station 2,Kidnapping,Under Investigation,17.119776,77.462912,75,Female,Stolen vehicle used for getaway,1,0
KSP-2026-000219,2023-11-16,10:21,Mysuru,Mysuru Police Station 4,Homicide,Open,15.118583,76.008267,44,Male,Cyber extortion using fake social media profile,2,0
KSP-2026-000220,2024-03-05,08:23,Hubballi-Dharwad,Hubballi-Dharwad Police Station 2,Burglary,Cold Case,16.452944,77.98826,58,Female,Entered through back window at night,0,300426
KSP-2026-000221,2024-03-23,13:15,Mangaluru,Mangaluru Police Station 2,Public Nuisance,Open,16.551885,78.325006,52,Female,Targeted elderly victim on street,0,0
KSP-2026-000222,2024-08-13,00:17,Shivamogga,Shivamogga Police Station 3,Fraud,Closed,17.602475,77.66988,45,Other,Used phishing link via SMS,3,166348
KSP-2026-000223,2025-02-28,23:48,Ballari,Ballari Police Station 5,Cyber Crime,Under Investigation,11.865237,75.220724,65,Other,Targeted elderly victim on street,0,25116
KSP-2026-000224,2024-01-29,15:36,Mangaluru,Mangaluru Police Station 5,Homicide,Under Investigation,15.993854,74.999097,79,Other,Targeted elderly victim on street,1,0
KSP-2026-000225,2023-01-18,16:26,Mangaluru,Mangaluru Police Station 1,Public Nuisance,Closed,12.313135,76.432947,73,Male,Used phishing link via SMS,0,0
KSP-2026-000226,2025-04-10,17:22,Kalaburagi,Kalaburagi Police Station 2,Assault,Charge Sheet Filed,13.740009,74.013414,50,Other,Cyber extortion using fake social media profile,2,0
KSP-2026-000227,2023-11-18,12:05,Belagavi,Belagavi Police Station 4,Theft,Under Investigation,18.206908,75.310452,45,Female,Targeted elderly victim on street,2,371987
KSP-2026-000228,2025-07-07,00:37,Mysuru,Mysuru Police Station 2,Burglary,Open,14.504871,77.247074,67,Male,Financial fraud promising high returns,2,382444
KSP-2026-000229,2025-03-10,21:12,Mysuru,Mysuru Police Station 3,Theft,Open,12.512699,77.281096,65,Male,Targeted elderly victim on street,1,402412
KSP-2026-000230,2024-12-10,16:05,Bengaluru Urban,Bengaluru Urban Police Station 4,Extortion,Under Investigation,17.223192,77.032476,28,Female,Entered through back window at night,2,0
KSP-2026-000231,2023-12-09,02:58,Vijayapura,Vijayapura Police Station 4,Public Nuisance,Cold Case,14.108512,75.254772,41,Male,Entered through back window at night,0,0
KSP-2026-000232,2025-01-22,17:57,Davanagere,Davanagere Police Station 5,Kidnapping,Open,17.122389,78.412079,21,Other,Targeted elderly victim on street,2,0
KSP-2026-000233,2024-08-15,21:51,Vijayapura,Vijayapura Police Station 1,Kidnapping,Cold Case,13.868177,74.351099,49,Male,Cyber extortion using fake social media profile,1,0
KSP-2026-000234,2023-05-04,10:08,Davanagere,Davanagere Police Station 4,Theft,Closed,15.894331,75.379996,29,Male,Financial fraud promising high returns,1,3634
KSP-2026-000235,2025-05-14,20:05,Ballari,Ballari Police Station 5,Extortion,Under Investigation,16.409756,77.247416,29,Other,Targeted elderly victim on street,1,0
KSP-2026-000236,2025-01-01,03:33,Mysuru,Mysuru Police Station 2,Extortion,Open,11.514801,77.519807,20,Female,Stolen vehicle used for getaway,0,0
KSP-2026-000237,2024-10-13,22:47,Davanagere,Davanagere Police Station 3,Fraud,Open,16.940702,77.057818,40,Female,Used phishing link via SMS,3,271202
KSP-2026-000238,2024-09-13,23:47,Mysuru,Mysuru Police Station 5,Burglary,Closed,14.809876,76.34581,32,Female,Cyber extortion using fake social media profile,3,96506
KSP-2026-000239,2023-01-09,16:22,Kalaburagi,Kalaburagi Police Station 3,Homicide,Charge Sheet Filed,17.894704,74.016859,74,Other,Used phishing link via SMS,1,0
KSP-2026-000240,2025-04-26,16:31,Davanagere,Davanagere Police Station 4,Cyber Crime,Under Investigation,17.040771,74.780513,39,Other,Entered through back window at night,3,468838
KSP-2026-000241,2025-10-09,16:21,Mangaluru,Mangaluru Police Station 4,Theft,Closed,13.866784,75.638282,60,Male,Targeted elderly victim on street,1,34727
KSP-2026-000242,2024-03-21,15:05,Ballari,Ballari Police Station 4,Assault,Closed,13.682235,76.094502,54,Other,Used phishing link via SMS,1,0
KSP-2026-000243,2025-02-17,14:43,Mangaluru,Mangaluru Police Station 5,Fraud,Cold Case,15.854452,77.148602,39,Other,Used phishing link via SMS,0,448804
KSP-2026-000244,2023-09-16,21:36,Shivamogga,Shivamogga Police Station 1,Public Nuisance,Charge Sheet Filed,13.147067,75.113595,36,Female,Financial fraud promising high returns,2,0
KSP-2026-000245,2024-03-23,15:28,Ballari,Ballari Police Station 3,Kidnapping,Cold Case,16.660587,78.095214,77,Male,Group of 3 suspects on motorcycle,1,0
KSP-2026-000246,2024-05-29,20:31,Belagavi,Belagavi Police Station 3,Assault,Under Investigation,17.870602,75.519692,70,Other,Financial fraud promising high returns,3,0
KSP-2026-000247,2024-12-01,10:49,Davanagere,Davanagere Police Station 4,Homicide,Closed,13.836868,77.74898,50,Male,Financial fraud promising high returns,0,0
KSP-2026-000248,2024-05-14,04:59,Belagavi,Belagavi Police Station 5,Public Nuisance,Open,15.96597,76.45475,40,Male,Stolen vehicle used for getaway,3,0
KSP-2026-000249,2023-02-04,10:52,Davanagere,Davanagere Police Station 2,Cyber Crime,Charge Sheet Filed,18.036647,78.066373,69,Female,Financial fraud promising high returns,3,374394
KSP-2026-000250,2024-02-08,21:10,Belagavi,Belagavi Police Station 4,Assault,Under Investigation,12.744615,76.111452,69,Female,Financial fraud promising high returns,2,0
KSP-2026-000251,2024-04-02,00:18,Mysuru,Mysuru Police Station 5,Cyber Crime,Open,18.044932,75.436775,71,Other,Cyber extortion using fake social media profile,1,437879
KSP-2026-000252,2024-10-04,12:11,Ballari,Ballari Police Station 1,Public Nuisance,Closed,14.116739,75.209259,27,Other,Financial fraud promising high returns,0,0
KSP-2026-000253,2024-08-08,05:21,Shivamogga,Shivamogga Police Station 3,Narcotics,Cold Case,13.789151,76.368561,53,Female,Group of 3 suspects on motorcycle,2,0
KSP-2026-000254,2023-12-08,10:50,Kalaburagi,Kalaburagi Police Station 1,Extortion,Closed,12.203039,76.731099,25,Male,Group of 3 suspects on motorcycle,0,0
KSP-2026-000255,2023-02-28,07:43,Kalaburagi,Kalaburagi Police Station 1,Homicide,Closed,14.584356,75.423471,66,Other,Stolen vehicle used for getaway,1,0
KSP-2026-000256,2024-07-18,20:04,Vijayapura,Vijayapura Police Station 1,Public Nuisance,Under Investigation,17.612697,74.577936,33,Other,Financial fraud promising high returns,1,0
KSP-2026-000257,2025-09-01,08:21,Vijayapura,Vijayapura Police Station 3,Cyber Crime,Under Investigation,13.25609,76.296528,21,Male,Financial fraud promising high returns,1,498561
KSP-2026-000258,2025-04-28,05:12,Ballari,Ballari Police Station 2,Kidnapping,Closed,18.116547,76.128637,33,Female,Cyber extortion using fake social media profile,3,0
KSP-2026-000259,2023-12-22,05:41,Hubballi-Dharwad,Hubballi-Dharwad Police Station 1,Extortion,Open,11.60757,77.156826,46,Other,Stolen vehicle used for getaway,0,0
KSP-2026-000260,2023-03-18,16:38,Ballari,Ballari Police Station 1,Assault,Closed,12.390566,75.13011,41,Other,Group of 3 suspects on motorcycle,1,0
KSP-2026-000261,2024-08-29,16:50,Kalaburagi,Kalaburagi Police Station 3,Narcotics,Closed,15.005739,78.289756,43,Male,Targeted elderly victim on street,0,0
KSP-2026-000262,2024-04-21,07:31,Belagavi,Belagavi Police Station 5,Narcotics,Open,16.308357,74.953565,47,Female,Financial fraud promising high returns,3,0
KSP-2026-000263,2025-04-12,23:10,Vijayapura,Vijayapura Police Station 4,Homicide,Open,15.111935,76.227031,30,Female,Targeted elderly victim on street,0,0
KSP-2026-000264,2025-06-29,07:54,Davanagere,Davanagere Police Station 2,Narcotics,Under Investigation,17.914915,77.355554,25,Other,Targeted elderly victim on street,3,0
KSP-2026-000265,2023-09-26,12:09,Bengaluru Urban,Bengaluru Urban Police Station 3,Burglary,Charge Sheet Filed,14.481985,77.174489,39,Male,Targeted elderly victim on street,2,468063
KSP-2026-000266,2025-10-01,23:30,Bengaluru Urban,Bengaluru Urban Police Station 1,Theft,Open,14.101974,74.069567,61,Male,Entered through back window at night,0,363636
KSP-2026-000267,2025-07-20,17:23,Mysuru,Mysuru Police Station 1,Cyber Crime,Under Investigation,13.0829,76.898943,59,Male,Entered through back window at night,2,266051
KSP-2026-000268,2023-08-07,07:32,Vijayapura,Vijayapura Police Station 5,Public Nuisance,Open,16.982063,78.080601,71,Female,Targeted elderly victim on street,3,0
KSP-2026-000269,2024-06-19,20:28,Kalaburagi,Kalaburagi Police Station 2,Homicide,Charge Sheet Filed,13.492469,77.060147,61,Female,Targeted elderly victim on street,2,0
KSP-2026-000270,2025-03-21,04:57,Kalaburagi,Kalaburagi Police Station 3,Assault,Closed,14.585835,76.23141,34,Female,Targeted elderly victim on street,2,0
KSP-2026-000271,2023-08-06,04:56,Mangaluru,Mangaluru Police Station 3,Burglary,Open,17.688106,78.07383,70,Male,Cyber extortion using fake social media profile,2,499616
KSP-2026-000272,2024-02-20,10:04,Hubballi-Dharwad,Hubballi-Dharwad Police Station 5,Kidnapping,Under Investigation,12.637513,75.949675,46,Other,Group of 3 suspects on motorcycle,0,0
KSP-2026-000273,2024-08-05,17:35,Davanagere,Davanagere Police Station 3,Narcotics,Under Investigation,13.155229,76.693058,26,Male,Stolen vehicle used for getaway,2,0
KSP-2026-000274,2024-08-28,00:39,Kalaburagi,Kalaburagi Police Station 1,Theft,Cold Case,15.598666,77.381491,29,Male,Financial fraud promising high returns,0,462541
